Tue Sep 01 16:41:54 UTC 2009,MLNX,<neutral>thoughts on $MLNX as a swing?</neutral>,0
Fri Mar 26 19:22:40 UTC 2010,"MLNX,THQI",<neutral>$MLNX $THQI</neutral>,0
Fri Apr 23 02:44:39 UTC 2010,"SNDK,MLNX","<very positive>&quot;Chipmakers $SNDK and Mell.Tech. $MLNX hit new highs. They surged 12% and 6%, respectively. Both delivered strong earnings late Wednesday.&quot;</very positive>",4
Mon Apr 26 20:23:49 UTC 2010,"MLNX,WAVX","<neutral>$MLNX $WAVX - Two new high tech picks from small cap expert Jim Oberweis, Jr. (Oberweis Report). http://stk.ly/cnpHmf</neutral>",0
Mon May 03 15:30:28 UTC 2010,"SMH,BRCM,MLNX,MRVL,ATHR","<positive>$SMH near HOD...Look for strong semi`s to move. possibly $BRCM, $MRVL, $ATHR, $MLNX...</positive>",1
Wed Jun 16 20:10:13 UTC 2010,"NETL,SPRD,ISSI,MLNX,ARMH,VIRL,CRUS,MSPD,ATHR,OVTI,LSCC",<neutral>Omnivision Technologies Breaking Out To New Highs http://stk.ly/a4SIYa $OVTI $CRUS $VIRL $MLNX $ISSI $ARMH $MSPD $SPRD $LSCC $NETL $ATHR </neutral>,0
Sun Jun 20 00:11:50 UTC 2010,"INTC,AMCC,SPY,MLNX,GLD,SPX,AAPL,CRUS,ATHR,BP,AVGO,OVTI",<neutral>Avago Technologies: Huge Growth and New Highs http://stk.ly/bo9G3e $AVGO $INTC $SOX $BP $ATHR $OVTI $AAPL $SPY $GLD $SPX $CRUS $MLNX $AMCC</neutral>,0
Thu Jul 15 19:50:30 UTC 2010,MLNX,<very positive>$MLNX took a half of a position at 25.36. LONG</very positive>,4
Fri Jul 16 18:57:35 UTC 2010,MLNX,<negative>$MLNX stopped out at 24.25 for a loss</negative>,-3
Thu Jul 22 13:17:31 UTC 2010,MLNX,<neutral>in $MLNX at 17.2....wayyy oversold...will bounce back</neutral>,0
Thu Jul 22 13:37:00 UTC 2010,MLNX,<negative>DAY TRADE - L: $MLNX 16.50 - 17.  Stop 15.75.  Large size as this sell off is overdone on the heels of a REV &amp; EPS beats. High risk.</negative>,-2
Thu Jul 22 17:06:43 UTC 2010,MLNX,"<positive>looks like all the sellers are done with $MLNX, new buyers will get in...hopefully after this 30% selloff...way overdone</positive>",1
Thu Jul 22 17:19:00 UTC 2010,MLNX,"<very negative>UPDATE - Holding large size loser L: $MLNX but I&#39;ll hold it. A $4MM REV guide down, EPS &amp; 2.25x net cash doesn&#39;t merit a 30% value decline.</very negative>",-5
Thu Jul 22 17:43:49 UTC 2010,MLNX,"<neutral>no guidance/CC (its on next week) from company is reason for huge selloff, in my opinion, $MLNX</neutral>",0
Thu Jul 22 19:13:32 UTC 2010,MLNX,"<very negative>short 1k $MLNX, looking for it to close on lows</very negative>",-6
Thu Jul 22 20:01:42 UTC 2010,MLNX,<neutral>@johnwelshphd Do you think it would be wise decision to get on $MLNX now ?</neutral>,0
Thu Jul 22 21:26:05 UTC 2010,MLNX,"<negative>@Legacy_Trades &amp; @assailed wht makes u&#39;ll hold? if u think there is more downside $MLNX, FYI im in 2, wy ovrsold w/ misinfrmtion bounce soon</negative>",-3
Fri Jul 23 18:41:57 UTC 2010,MLNX,"<very negative>CARRIED DAY TRADE FROM THURSDAY - Large size L: $MLNX, which I averaged down all day, stupidly, now fully liquidated for tiny gain. ALL OUT.</very negative>",-4
Fri Jul 23 20:44:46 UTC 2010,MLNX,<positive>$MLNX will easily go thru 17 next week...sell off was overdone ystrdy..</positive>,1
Sat Jul 24 19:54:34 UTC 2010,MLNX,<neutral>$MLNX completed a breakout candlestick pattern on 7/23/2010. Look for an upward price movement on 7/26/2010</neutral>,0
Mon Jul 26 15:07:02 UTC 2010,MLNX,<neutral>out of $MLNX 16.75...volume getting light and cant break thru 17 this morning...might fade later?</neutral>,0
Thu Jul 29 13:24:57 UTC 2010,"MLNX,VPRT",<neutral>$VPRT = $MLNX wait for it to settle initially then jump in...</neutral>,0
Thu Jul 29 17:07:31 UTC 2010,"MLNX,VPRT","<positive>$VPRT getting the same reaction as $MLNX...might see a small pop tomm, but long term still going down due to bad management</positive>",2
Thu Sep 02 17:43:00 UTC 2010,MLNX,"<very negative>$MLNX http://chart.ly/3qo8kot Testing the gap down high but bearish shooting star (if sticks) and rolling RSI, supp lower at 16/15</very negative>",-12
