531421,thoughts on $MLNX as a swing?,599,toanderso,default,normal,http://avatars.stocktwits.com/production/599/thumb-1251857187.png?531421,https://s3.amazonaws.com/st-avatars/production/599/thumb-1251857187.png?531421,false,false,0,false,false,false,false,false,0,0,false,,2685,MLNX,,,,Tue Sep 01 16:41:54 UTC 2009,Tue Sep 01 16:41:54 UTC 2009
1207347,$MLNX $THQI,6328,OptionsHawk,default,normal,http://avatars.stocktwits.com/production/6328/thumb-1290207489.png?1207347,https://s3.amazonaws.com/st-avatars/production/6328/thumb-1290207489.png?1207347,false,false,0,false,false,false,false,false,195,10,true,,"2685,3793","MLNX,THQI",,,,Fri Mar 26 19:22:40 UTC 2010,Fri Mar 26 19:22:40 UTC 2010
1308264,"&quot;Chipmakers $SNDK and Mell.Tech. $MLNX hit new highs. They surged 12% and 6%, respectively. Both delivered strong earnings late Wednesday.&quot;",9743,place2b,default,normal,http://avatars.stocktwits.com/images/default_avatar_thumb.jpg?1308264,https://s3.amazonaws.com/st-avatars/images/default_avatar_thumb.jpg?1308264,false,false,0,false,false,false,false,false,9,0,false,,"3585,2685","SNDK,MLNX",,,,Fri Apr 23 02:44:39 UTC 2010,Fri Apr 23 02:44:39 UTC 2010
1318915,"$MLNX $WAVX - Two new high tech picks from small cap expert Jim Oberweis, Jr. (Oberweis Report). http://stk.ly/cnpHmf",12886,stockadvisors,default,normal,http://avatars.stocktwits.com/images/default_avatar_thumb.jpg?1318915,https://s3.amazonaws.com/st-avatars/images/default_avatar_thumb.jpg?1318915,false,false,0,false,false,false,false,false,2,0,false,,"2685,4074","MLNX,WAVX",,,,Mon Apr 26 20:23:49 UTC 2010,Mon Apr 26 20:23:49 UTC 2010
1345337,"$SMH near HOD...Look for strong semi`s to move. possibly $BRCM, $MRVL, $ATHR, $MLNX...",13239,GlobalAlpha,default,normal,http://avatars.stocktwits.com/images/default_avatar_thumb.jpg?1345337,https://s3.amazonaws.com/st-avatars/images/default_avatar_thumb.jpg?1345337,false,false,0,false,false,false,false,false,1,0,false,,"526,1137,2685,2728,970","SMH,BRCM,MLNX,MRVL,ATHR",,,,Mon May 03 15:30:28 UTC 2010,Mon May 03 15:30:28 UTC 2010
1503992,Omnivision Technologies Breaking Out To New Highs http://stk.ly/a4SIYa $OVTI $CRUS $VIRL $MLNX $ISSI $ARMH $MSPD $SPRD $LSCC $NETL $ATHR ,14949,BigWaveTrading,default,normal,http://avatars.stocktwits.com/production/14949/thumb-1322679292.png?1503992,https://s3.amazonaws.com/st-avatars/production/14949/thumb-1322679292.png?1503992,false,false,0,false,false,false,false,false,25,46,false,,"2829,3631,2358,2685,913,4009,1458,2740,970,3042,2552","NETL,SPRD,ISSI,MLNX,ARMH,VIRL,CRUS,MSPD,ATHR,OVTI,LSCC",,,,Wed Jun 16 20:10:13 UTC 2010,Wed Jun 16 20:10:13 UTC 2010
1513055,Avago Technologies: Huge Growth and New Highs http://stk.ly/bo9G3e $AVGO $INTC $SOX $BP $ATHR $OVTI $AAPL $SPY $GLD $SPX $CRUS $MLNX $AMCC,14949,BigWaveTrading,default,normal,http://avatars.stocktwits.com/production/14949/thumb-1322679292.png?1513055,https://s3.amazonaws.com/st-avatars/production/14949/thumb-1322679292.png?1513055,false,false,0,false,false,false,false,false,25,46,false,,"2310,828,7271,2685,5539,679,686,1458,970,4573,7901,3042","INTC,AMCC,SPY,MLNX,GLD,SPX,AAPL,CRUS,ATHR,BP,AVGO,OVTI",,,,Sun Jun 20 00:11:50 UTC 2010,Sun Jun 20 00:11:50 UTC 2010
1600882,$MLNX took a half of a position at 25.36. LONG,8139,millchristian,default,normal,http://avatars.stocktwits.com/production/8139/thumb-1272049125.png?1600882,https://s3.amazonaws.com/st-avatars/production/8139/thumb-1272049125.png?1600882,false,false,0,false,false,false,false,false,25,43,false,,2685,MLNX,,,,Thu Jul 15 19:50:30 UTC 2010,Thu Jul 15 19:50:30 UTC 2010
1606929,$MLNX stopped out at 24.25 for a loss,8139,millchristian,default,normal,http://avatars.stocktwits.com/production/8139/thumb-1272049125.png?1606929,https://s3.amazonaws.com/st-avatars/production/8139/thumb-1272049125.png?1606929,false,false,0,false,false,false,false,false,26,43,false,,2685,MLNX,,,,Fri Jul 16 18:57:35 UTC 2010,Fri Jul 16 18:57:35 UTC 2010
1625724,in $MLNX at 17.2....wayyy oversold...will bounce back,9787,gman7,default,normal,http://avatars.stocktwits.com/production/9787/thumb-1268591616.png?1625724,https://s3.amazonaws.com/st-avatars/production/9787/thumb-1268591616.png?1625724,false,false,0,false,false,false,false,false,8,2,false,,2685,MLNX,,,,Thu Jul 22 13:17:31 UTC 2010,Thu Jul 22 13:17:31 UTC 2010
