Sun Aug 30 23:51:52 UTC 2009,"AAPL,MSFT",<negative>Could $AAPL crush TV?   $MSFT thinks so. --&gt; http://bit.ly/NNbQ3</negative>,-3
Tue Sep 01 13:20:25 UTC 2009,MSFT,<positive>@mpeters88 You will still need to add a $ in front of the symbol like: $msft</positive>,2
Wed Sep 02 02:19:58 UTC 2009,MSFT,<positive>Windows 7 promises big improvements in battery life $msft http://bit.ly/fsSU4 </positive>,2
Wed Sep 02 02:34:46 UTC 2009,MSFT,"<positive>Looking to buy into $msft. Not a big mover, but they can print their own money and pay a dividend. What&#39;s a good price target?</positive>",2
Wed Sep 02 02:39:18 UTC 2009,MSFT,"<positive>@economist , $MSFT, It looks to be at a good area of supoort here and the 50 EMA looks to be around 23.45, depends on outlook,</positive>",2
Wed Sep 02 02:40:53 UTC 2009,MSFT,<neutral>@economist if $msft prints $26 i will teet naked for a week.</neutral>,0
Wed Sep 02 02:45:34 UTC 2009,MSFT,"<positive>Either way let&#39;s hope $MSFT stays away. RT @financetrends @howardlindzon I think u mean &quot;tweet&quot;. Otherwise, could take on different meaning</positive>",3
Wed Sep 02 02:47:46 UTC 2009,MSFT,"<negative>@howardlindzon I think I used the &quot;print money&quot; term incorrectly. But for serious, investing a chunk in $msft is better than HY Savings acct</negative>",-2
Wed Sep 02 02:53:30 UTC 2009,MSFT,"<positive>OK, two reasons I want the Nas to crack this week RT @howardlindzon @economist if $msft prints $26 i will teet naked for a week.</positive>",1
Wed Sep 02 03:11:27 UTC 2009,MSFT,"<negative>@economist On a daily chart? It looks like $MSFT has been a slave to the EMA 50 recently so, if short, it could make a good target. </negative>",-2
Wed Sep 02 13:37:53 UTC 2009,"GOOG,MSFT,YHOO","<positive>$msft PE 14.8, $goog PE 31, $yhoo PE 787 ?? such good move turning down 35/shr</positive>",2
Thu Sep 03 15:44:05 UTC 2009,MSFT,"<negative>If I were a $MSFT exec, I&#39;d &quot;surprise&quot; everyone with a much lower price of WIn7 on launch day $120 for a few updates/fixes? $30 sounds right</negative>",-1
Thu Sep 03 17:03:11 UTC 2009,MSFT,<neutral>$MSFT goes Tupperware http://bit.ly/JI9FW</neutral>,0
Fri Sep 04 01:12:39 UTC 2009,MSFT,<neutral>WOW stock twits maniacs this is simply amazing heya could $msft need software this smooth stock twits desktop Ruby of Rails 1st degree $$</neutral>,0
Sat Sep 05 11:07:34 UTC 2009,MSFT,"<very negative>&quot;He nailed them!&quot; said Henry Sneath, a prominent IP attorney &quot;For what it was, it was a very serious slap to $MSFT &quot; http://bit.ly/CRObq</very negative>",-8
Tue Sep 08 16:25:42 UTC 2009,MSFT,<neutral>Nice $MSFT move.....</neutral>,0
Tue Sep 08 17:00:02 UTC 2009,"ETFC,MSFT,QQQQ","<neutral>NASDAQ 3 most active: $QQQQ 40.61, $ETFC 1.61, $MSFT 24.68, Fueled by NASDAQ Last Sale http://bit.ly/datajunkies</neutral>",0
Tue Sep 08 18:09:24 UTC 2009,"AAPL,MSFT,SNE","<neutral>Handheld gaming: $AAPL has iphone/itouch $NTDOY has DS, $SNE has PSP, $MSFT has nada -smell the me too strategy brewing http://bit.ly/97QSN</neutral>",0
Wed Sep 09 14:30:42 UTC 2009,MSFT,<neutral>Will $MSFT pop after 9/22 on release of Halo 3: ODST?  </neutral>,0
Wed Sep 09 18:09:23 UTC 2009,MSFT,<neutral>$msft zune is the homeless person of consumer electronics.  it just stands there begging and we all just walk by...</neutral>,0
Wed Sep 09 20:54:29 UTC 2009,MSFT,<neutral>RT @howardlindzon $msft zune is the homeless person of consumer electronics.  it just stands there begging and we all just walk by...</neutral>,0
Thu Sep 10 19:02:50 UTC 2009,"AAPL,TXN,MSFT,MON,MMC,GS,GENZ,CB,BMRN,YHOO",<neutral>RT @cnbcfastmoney Halftime Report:  http://bit.ly/uMl0s  $.DJIA $.NCOMP $.SPX $AAPL $BMRN $CB $GENZ $GS $MMC $MON $MSFT $RIM $TXN $YHOO</neutral>,0
Sat Sep 12 12:04:02 UTC 2009,MSFT,<neutral>Handheld gaming will come to $MSFT with the release of ZuneHD in stores 9/15 http://bit.ly/DP9uU</neutral>,0
Sat Sep 12 12:11:13 UTC 2009,MSFT,<neutral>RT @robpas Handheld gaming will come to $MSFT with the release of ZuneHD in stores 9/15 http://bit.ly/DP9uU</neutral>,0
Tue Sep 15 01:01:05 UTC 2009,"MSFT,SNE",<neutral>$SNE $MSFT $NTDOY Hardcore Gamers Are Casual Gamers As Well - Nice detail of Demographics Report From NPD  http://bit.ly/7ponI </neutral>,0
Tue Sep 15 01:31:05 UTC 2009,MSFT,<neutral>Confrimed: Zune HD to be a handheld Gaming Device - Microsoft Rep $MSFT http://bit.ly/nXFI6</neutral>,0
Thu Sep 17 15:46:27 UTC 2009,MSFT,<neutral>@brainmuffin if you have a $MSFT server you&#39;re asking to be punked period</neutral>,0
Sun Sep 20 17:14:46 UTC 2009,MSFT,<neutral>$MSFT Still holding Oct $25 calls in anticipation of Windows 7 hype.</neutral>,0
Mon Sep 21 14:38:15 UTC 2009,"AAPL,MSFT",<neutral>RT @fromedome Microsoft&#39;s secret plans to kill Apple revealed: http://bit.ly/eNMKI $AAPL $MSFT</neutral>,0
Mon Sep 21 16:04:40 UTC 2009,"GOOG,MSFT",<positive>$GOOG $MSFT weird that &quot;competition&quot; means &quot;giving away free stuff&quot; - love potential of Office Webapps</positive>,1
Wed Sep 23 12:13:18 UTC 2009,MSFT,<neutral>RT @mawolfson This $MSFT tablet looks sick.   http://bit.ly/jHSYN</neutral>,0
Wed Sep 23 12:46:33 UTC 2009,"AAPL,MSFT",<neutral>Rumor of a cougar spotted near the $MSFT Redmond campus. Some thought it was $AAPL snow leopard spy. Turns out it was just Demi Moore.</neutral>,0
Wed Sep 23 13:55:19 UTC 2009,MSFT,<very positive>$MSFT big long term lever approaching at 27</very positive>,4
Wed Sep 23 14:06:31 UTC 2009,"AAPL,MSFT","<positive>RT @Arnuminous I know some people like trackpads, I just can&#39;t get used to them. Mouse is much faster for me. $AAPL $MSFT</positive>",1
Wed Sep 23 16:29:27 UTC 2009,MSFT,<very negative>$MSFT ought to quit making it so easy to ridicule them. http://bit.ly/t9TEv</very negative>,-6
Wed Sep 23 16:42:51 UTC 2009,"ERTS,MSFT","<negative>@cream2001 agree i don&#39;t think it makes sense for $msft to turn $erts into a one platform shop, they&#39;d lose licenses (NFL, PGA, etc.)</negative>",-2
Wed Sep 23 16:53:23 UTC 2009,"ERTS,MSFT","<neutral>@oktobernv yeh, @stocktwits has been talking $erts takeover by $msft all morning... CNBC is behind the times!</neutral>",0
Wed Sep 23 16:55:32 UTC 2009,MSFT,<neutral>Sneak Peak of $MSFT&#39;s &quot;secret tablet device&quot; --&gt;  http://bit.ly/lOfl5  #microsoft</neutral>,0
Wed Sep 23 17:18:03 UTC 2009,"ERTS,MSFT","<neutral>$MSFT already has a publishing arm.  All they would gain from buying $ERTS is new IPs.  It would cost too much, and they would gain nothing.</neutral>",0
